Date,Open,High,Low,Close,Adj Close,Volume,DayOfTheWeek,WeekOf
2020-07-30,321.899994,324.410004,319.640015,323.959991,308.585388,61861700.0,Thursday,7/27/20
2020-07-31,325.899994,326.630005,321.329987,326.519989,311.023865,84986800.0,Friday,7/27/20
2020-08-03,328.320007,329.619995,327.730011,328.790009,313.186188,53077900.0,Monday,8/3/20
2020-08-06,331.480011,334.459991,331.130005,334.329987,318.463257,43679400.0,Thursday,8/3/20
2020-08-07,333.279999,334.880005,332.299988,334.570007,318.691864,57308300.0,Friday,8/3/20
2020-08-10,335.059998,335.769989,332.959991,335.570007,319.644348,44282100.0,Monday,8/10/20
2020-08-13,336.609985,338.25,335.829987,336.829987,320.844513,41816100.0,Thursday,8/10/20
2020-08-14,336.410004,337.420013,335.619995,336.839996,320.854065,47260400.0,Friday,8/10/20
2020-08-17,337.940002,338.339996,336.850006,337.910004,321.873291,35481000.0,Monday,8/17/20
2020-08-20,335.359985,338.799988,335.220001,338.279999,322.225739,42207800.0,Thursday,8/17/20
2020-08-21,337.920013,339.720001,337.549988,339.480011,323.368805,55106600.0,Friday,8/17/20
2020-08-24,342.119995,343.0,339.450012,342.920013,326.645538,48588700.0,Monday,8/24/20
2020-08-27,348.51001,349.899994,346.529999,348.329987,331.798767,58034100.0,Thursday,8/24/20
2020-08-28,349.440002,350.720001,348.149994,350.579987,333.941986,48588900.0,Friday,8/24/20
2020-08-31,350.350006,351.299988,349.059998,349.309998,332.732269,66099200.0,Monday,8/31/20
2020-09-03,355.869995,356.380005,342.589996,345.390015,328.998322,148011100.0,Thursday,8/31/20
2020-09-04,346.130005,347.829987,334.869995,342.570007,326.312164,139156300.0,Friday,8/31/20
2020-09-08,336.709991,342.640015,332.880005,333.209991,317.396332,114465300.0,Tuesday,9/7/20
2020-09-10,341.820007,342.529999,332.850006,333.890015,318.044098,90569500.0,Thursday,9/7/20
2020-09-11,335.820007,336.970001,331.0,334.059998,318.206055,84680200.0,Friday,9/7/20
2020-09-14,337.48999,340.380005,334.220001,338.459991,322.397247,65605700.0,Monday,9/14/20
2020-09-17,333.559998,337.700012,332.98999,335.839996,319.90155,91523300.0,Thursday,9/14/20
2020-09-18,335.369995,335.48999,327.970001,330.649994,316.218567,105877900.0,Friday,9/14/20
2020-09-21,325.700012,327.130005,321.730011,326.970001,312.69928,99450800.0,Monday,9/21/20
2020-09-24,321.220001,326.799988,319.799988,323.5,309.380646,76681300.0,Thursday,9/21/20
2020-09-25,322.579987,329.579987,321.640015,328.730011,314.382446,71069400.0,Friday,9/21/20
2020-09-28,333.220001,334.959991,332.149994,334.190002,319.604095,64584600.0,Monday,9/28/20
2020-10-01,337.690002,338.73999,335.01001,337.040009,322.329773,88698700.0,Thursday,9/28/20
2020-10-02,331.700012,337.01001,331.190002,333.839996,319.269409,89431100.0,Friday,9/28/20
2020-10-05,336.059998,339.959991,336.01001,339.76001,324.931091,45713100.0,Monday,10/5/20
2020-10-08,342.850006,343.850006,341.859985,343.779999,328.775604,45242500.0,Thursday,10/5/20
2020-10-09,345.559998,347.350006,344.890015,346.850006,331.711609,59528600.0,Friday,10/5/20
2020-10-12,349.589996,354.019989,349.059998,352.429993,337.048035,80388500.0,Monday,10/12/20
2020-10-15,343.709991,348.019989,343.130005,347.5,332.333191,60357700.0,Thursday,10/12/20
2020-10-16,348.959991,350.75,347.100006,347.290009,332.132385,89501900.0,Friday,10/12/20
2020-10-19,348.649994,349.329987,341.040009,342.01001,327.082794,68425600.0,Monday,10/19/20
2020-10-22,342.959991,345.23999,340.649994,344.609985,329.569275,55399300.0,Thursday,10/19/20
2020-10-23,345.929993,345.98999,343.130005,345.779999,330.688263,49143900.0,Friday,10/19/20
2020-10-26,342.130005,342.980011,335.619995,339.390015,324.577209,91473000.0,Monday,10/26/20
2020-10-29,326.910004,333.399994,325.089996,329.980011,315.577911,90597700.0,Thursday,10/26/20
2020-10-30,328.279999,329.690002,322.600006,326.540009,312.288025,120287300.0,Friday,10/26/20
2020-11-02,330.200012,332.359985,327.23999,330.200012,315.788208,86068300.0,Monday,11/2/20
2020-11-05,349.23999,352.190002,348.859985,350.23999,334.953613,82039700.0,Thursday,11/2/20
2020-11-06,349.929993,351.51001,347.649994,350.160004,334.877075,74973000.0,Friday,11/2/20
2020-11-09,363.970001,364.380005,354.059998,354.559998,339.085083,172304200.0,Monday,11/9/20
2020-11-12,355.579987,356.720001,351.26001,353.209991,337.793976,67546200.0,Thursday,11/9/20
2020-11-13,355.269989,358.899994,354.709991,358.100006,342.470551,62892200.0,Friday,11/9/20
2020-11-16,360.980011,362.779999,359.589996,362.570007,346.745422,74541100.0,Monday,11/16/20
2020-11-19,355.600006,358.179993,354.149994,357.779999,342.164551,59940900.0,Thursday,11/16/20
2020-11-20,357.5,357.720001,355.25,355.329987,339.821442,70417300.0,Friday,11/16/20
2020-11-23,357.279999,358.820007,354.869995,357.459991,341.85849,63230600.0,Monday,11/23/20
2020-11-25,363.130005,363.160004,361.480011,362.660004,346.831573,45330900.0,Wednesday,11/23/20
2020-11-27,363.839996,364.179993,362.579987,363.670013,347.797516,28514100.0,Friday,11/23/20
2020-11-30,362.829987,363.119995,359.170013,362.059998,346.257721,83872700.0,Monday,11/30/20
2020-12-03,366.679993,368.190002,365.5,366.690002,350.685638,62882000.0,Thursday,11/30/20
2020-12-04,367.320007,369.850006,367.220001,369.850006,353.707703,50749900.0,Friday,11/30/20
2020-12-07,369.019989,369.619995,367.720001,369.089996,352.980896,48944300.0,Monday,12/7/20
2020-12-10,365.369995,367.859985,364.429993,366.730011,350.723969,57735400.0,Thursday,12/7/20
2020-12-11,364.899994,366.73999,363.26001,366.299988,350.312622,57698600.0,Friday,12/7/20
2020-12-14,368.640015,369.799988,364.470001,364.660004,348.744232,69216200.0,Monday,12/14/20
2020-12-17,371.940002,372.459991,371.049988,372.23999,355.993408,64119500.0,Thursday,12/14/20
2020-12-18,370.970001,371.149994,367.019989,369.179993,354.571899,136542300.0,Friday,12/14/20
2020-12-21,364.970001,378.459991,362.029999,367.859985,353.304138,96386700.0,Monday,12/21/20
2020-12-23,368.279999,369.619995,367.220001,367.570007,353.025696,46201400.0,Wednesday,12/21/20
2020-12-24,368.079987,369.029999,367.450012,369.0,354.399078,26457900.0,Thursday,12/21/20
2020-12-28,371.73999,372.589996,371.070007,372.170013,357.443665,39000400.0,Monday,12/28/20
2020-12-30,372.339996,373.100006,371.570007,371.98999,357.270782,49455300.0,Wednesday,12/28/20
2020-12-31,371.779999,374.660004,371.230011,373.880005,359.085999,78520700.0,Thursday,12/28/20
2021-01-04,375.309998,375.450012,364.820007,368.790009,354.197418,110210800.0,Monday,1/4/21
2021-01-07,376.100006,379.899994,375.910004,379.100006,364.099457,68766800.0,Thursday,1/4/21
2021-01-08,380.589996,381.48999,377.100006,381.26001,366.173981,71677200.0,Friday,1/4/21
2021-01-11,377.850006,380.579987,377.720001,378.690002,363.705658,51034700.0,Monday,1/11/21
2021-01-14,380.589996,381.130005,378.100006,378.459991,363.484772,49989100.0,Thursday,1/11/21
2021-01-15,376.720001,377.579987,373.700012,375.700012,360.834045,107160000.0,Friday,1/11/21
2021-01-19,378.339996,379.230011,376.75,378.649994,363.667236,51233300.0,Tuesday,1/18/21
2021-01-21,384.48999,384.950012,383.25,384.23999,369.036072,47840100.0,Thursday,1/18/21
2021-01-22,382.25,384.130005,381.839996,382.880005,367.729858,52860500.0,Friday,1/18/21
2021-01-25,383.670013,384.769989,378.459991,384.390015,369.180145,70402000.0,Monday,1/25/21
2021-01-28,376.359985,381.929993,375.890015,377.630005,362.687592,94198100.0,Thursday,1/25/21
2021-01-29,375.630005,376.670013,368.269989,370.070007,355.426788,126765100.0,Friday,1/25/21
2021-02-01,373.720001,377.339996,370.380005,376.230011,361.342987,75817600.0,Monday,2/1/21
2021-02-04,382.959991,386.23999,381.970001,386.190002,370.908875,47142600.0,Thursday,2/1/21
2021-02-05,388.200012,388.470001,386.140015,387.709991,372.368683,48669800.0,Friday,2/1/21
2021-02-08,389.269989,390.559998,388.350006,390.51001,375.057953,38365200.0,Monday,2/8/21
2021-02-11,391.23999,391.690002,388.100006,390.709991,375.250031,42913300.0,Thursday,2/8/21
2021-02-12,389.850006,392.899994,389.769989,392.640015,377.103699,50593300.0,Friday,2/8/21
2021-02-16,393.959991,394.170013,391.529999,392.299988,376.777161,50972400.0,Tuesday,2/15/21
2021-02-18,389.589996,391.519989,387.73999,390.720001,375.259674,59712800.0,Thursday,2/15/21
2021-02-19,392.070007,392.380005,389.549988,390.029999,374.596954,83241000.0,Friday,2/15/21
2021-02-22,387.059998,389.619995,386.73999,387.029999,371.715668,67414200.0,Monday,2/22/21
2021-02-25,390.410004,391.880005,380.779999,382.329987,367.20166,146670500.0,Thursday,2/22/21
2021-02-26,384.350006,385.579987,378.230011,380.359985,365.30957,152701600.0,Friday,2/22/21
2021-03-01,385.589996,390.920013,380.570007,389.579987,374.164795,105348800.0,Monday,3/1/21
2021-03-04,381.220001,384.0,371.880005,376.700012,361.794373,183433000.0,Thursday,3/1/21
2021-03-05,380.459991,384.76001,372.640015,383.630005,368.450195,152039600.0,Friday,3/1/21
2021-03-08,384.660004,387.679993,381.420013,381.720001,366.615753,123149200.0,Monday,3/8/21
2021-03-11,392.230011,395.649994,391.73999,393.529999,377.958466,86245000.0,Thursday,3/8/21
2021-03-12,392.070007,394.209991,391.200012,394.059998,378.467499,64653600.0,Friday,3/8/21
2021-03-15,394.329987,396.690002,392.029999,396.410004,380.724548,73427200.0,Monday,3/15/21
2021-03-18,394.480011,396.720001,390.75,391.480011,375.989563,115349100.0,Thursday,3/15/21
2021-03-19,389.880005,391.570007,387.149994,389.480011,375.293884,113624500.0,Friday,3/15/21
2021-03-22,390.029999,394.070007,389.970001,392.589996,378.290558,73778600.0,Monday,3/22/21
2021-03-25,385.980011,390.549988,383.899994,389.700012,375.505859,116128600.0,Thursday,3/22/21
2021-03-26,390.929993,396.410004,390.290009,395.980011,381.55722,114409100.0,Friday,3/22/21
2021-03-29,394.399994,396.75,392.809998,395.779999,381.364471,108107600.0,Monday,3/29/21
2021-03-31,395.339996,398.0,395.309998,396.329987,381.894348,112734200.0,Wednesday,3/29/21
2021-04-01,398.399994,400.670013,398.179993,400.609985,386.018463,99682900.0,Thursday,3/29/21
2021-04-05,403.459991,406.940002,403.380005,406.359985,391.559021,91684800.0,Monday,4/5/21
2021-04-08,407.929993,408.579987,406.929993,408.519989,393.64035,57863100.0,Thursday,4/5/21
2021-04-09,408.390015,411.670013,408.26001,411.48999,396.502197,61104600.0,Friday,4/5/21
2021-04-12,410.850006,411.929993,410.200012,411.640015,396.646759,56704900.0,Monday,4/12/21
2021-04-15,413.73999,416.160004,413.690002,415.869995,400.722687,60229800.0,Thursday,4/12/21
2021-04-16,417.25,417.910004,415.730011,417.26001,402.062073,82037300.0,Friday,4/12/21
2021-04-19,416.26001,416.73999,413.790009,415.209991,400.0867,78498500.0,Monday,4/19/21
2021-04-22,415.890015,416.779999,411.130005,412.269989,397.253754,97582800.0,Thursday,4/19/21
2021-04-23,412.869995,418.25,412.790009,416.73999,401.560974,73209200.0,Friday,4/19/21
2021-04-26,417.440002,418.220001,416.809998,417.609985,402.399292,52182400.0,Monday,4/26/21
2021-04-29,420.320007,420.720001,416.440002,420.059998,404.760071,78544300.0,Thursday,4/26/21
2021-04-30,417.630005,418.540009,416.339996,417.299988,402.100616,85527000.0,Friday,4/26/21
2021-05-03,419.429993,419.839996,417.670013,418.200012,402.967773,68128300.0,Monday,5/3/21
2021-05-06,415.829987,419.209991,413.679993,419.070007,403.806091,74321400.0,Thursday,5/3/21
2021-05-07,419.890015,422.820007,419.160004,422.119995,406.745056,67733800.0,Friday,5/3/21
2021-05-10,422.5,422.73999,417.809998,417.940002,402.717316,81852400.0,Monday,5/10/21
2021-05-13,407.070007,412.350006,407.019989,410.279999,395.336273,106394000.0,Thursday,5/10/21
2021-05-14,413.209991,417.48999,413.179993,416.579987,401.40686,82201600.0,Friday,5/10/21
2021-05-17,415.390015,416.390015,413.359985,415.519989,400.385406,65129200.0,Monday,5/17/21
2021-05-20,411.799988,416.630005,411.670013,415.279999,400.154175,78022200.0,Thursday,5/17/21
2021-05-21,416.869995,418.200012,414.450012,414.940002,399.826569,76578700.0,Friday,5/17/21
2021-05-24,417.339996,420.320007,417.079987,419.170013,403.902496,51376700.0,Monday,5/24/21
2021-05-27,420.170013,420.720001,418.98999,419.290009,404.018127,56707700.0,Thursday,5/24/21
2021-05-28,420.970001,421.25,419.790009,420.040009,404.740784,58520200.0,Friday,5/24/21
2021-06-01,422.570007,422.720001,419.200012,419.670013,404.384369,54216600.0,Tuesday,5/31/21
2021-06-03,417.850006,419.98999,416.279999,418.769989,403.51709,58138800.0,Thursday,5/31/21
2021-06-04,420.75,422.920013,418.839996,422.600006,407.207581,55938800.0,Friday,5/31/21
2021-06-07,422.589996,422.779999,421.190002,422.190002,406.8125,51555000.0,Monday,6/7/21
2021-06-10,422.959991,424.630005,421.549988,423.609985,408.180725,51020100.0,Thursday,6/7/21
2021-06-11,424.200012,424.429993,422.820007,424.309998,408.855255,45570800.0,Friday,6/7/21
2021-06-14,424.429993,425.369995,423.100006,425.26001,409.77066,42358500.0,Monday,6/14/21
2021-06-17,421.670013,423.019989,419.320007,421.970001,406.600494,90949700.0,Thursday,6/14/21
2021-06-18,417.089996,417.829987,414.700012,414.920013,401.115295,118676300.0,Friday,6/14/21
2021-06-21,416.799988,421.059998,415.929993,420.859985,406.857666,72822000.0,Monday,6/21/21
2021-06-24,424.890015,425.549988,424.619995,425.100006,410.956573,45110300.0,Thursday,6/21/21
2021-06-25,425.899994,427.089996,425.549988,426.609985,412.41629,58129500.0,Friday,6/21/21
2021-06-28,427.170013,427.649994,425.890015,427.470001,413.247711,53159600.0,Monday,6/28/21
2021-07-01,428.869995,430.600006,428.799988,430.429993,416.109283,53441000.0,Thursday,6/28/21
2021-07-02,431.670013,434.100006,430.519989,433.720001,419.289734,57697700.0,Friday,6/28/21
2021-07-06,433.779999,434.01001,430.01001,432.929993,418.526062,68710400.0,Tuesday,7/5/21
2021-07-08,428.779999,431.730011,427.519989,430.920013,416.582977,97595200.0,Thursday,7/5/21
2021-07-09,432.529999,435.839996,430.709991,435.519989,421.029877,76238600.0,Friday,7/5/21
2021-07-12,435.429993,437.350006,434.970001,437.079987,422.537994,52889600.0,Monday,7/12/21
2021-07-15,434.809998,435.529999,432.720001,434.75,420.285522,55126400.0,Thursday,7/12/21
2021-07-16,436.01001,436.059998,430.920013,431.339996,416.988892,75874700.0,Friday,7/12/21
2021-07-19,426.190002,431.410004,421.970001,424.970001,410.830902,147987000.0,Monday,7/19/21
2021-07-22,434.73999,435.720001,433.690002,435.459991,420.971863,47878500.0,Thursday,7/19/21
2021-07-23,437.519989,440.299988,436.790009,439.940002,425.302826,63766600.0,Friday,7/19/21
2021-07-26,439.309998,441.029999,439.26001,441.019989,426.346924,43719200.0,Monday,7/26/21
2021-07-29,439.820007,441.799988,439.809998,440.649994,425.989227,47435300.0,Thursday,7/26/21
2021-07-30,437.910004,440.059998,437.769989,438.51001,423.92041,68951200.0,Friday,7/26/21
2021-08-02,440.339996,440.929993,437.209991,437.589996,423.031036,58783300.0,Monday,8/2/21
2021-08-05,440.220001,441.850006,439.880005,441.76001,427.062317,38969700.0,Thursday,8/2/21
2021-08-06,442.100006,442.940002,441.799988,442.48999,427.768005,46930000.0,Friday,8/2/21
2021-08-09,442.459991,442.799988,441.309998,442.130005,427.419952,41222600.0,Monday,8/9/21
2021-08-12,443.619995,445.26001,442.660004,445.109985,430.300873,38909400.0,Thursday,8/9/21
2021-08-13,445.589996,445.940002,445.070007,445.920013,431.083893,39470300.0,Friday,8/9/21
2021-08-16,444.529999,447.109985,442.869995,446.970001,432.098999,73740000.0,Monday,8/16/21
2021-08-19,436.269989,441.140015,436.119995,439.859985,425.225525,92812200.0,Thursday,8/16/21
2021-08-20,440.230011,443.709991,439.709991,443.359985,428.60907,72008700.0,Friday,8/16/21
2021-08-23,445.160004,448.230011,443.440002,447.26001,432.379303,54973000.0,Monday,8/23/21
2021-08-26,448.609985,448.859985,446.160004,446.26001,431.412567,57829600.0,Thursday,8/23/21
2021-08-27,447.119995,450.649994,447.059998,450.25,435.269867,77235100.0,Friday,8/23/21
2021-08-30,450.970001,453.070007,450.709991,452.230011,437.183929,48357400.0,Monday,8/30/21
2021-09-02,453.320007,454.049988,451.910004,453.190002,438.11203,42501000.0,Thursday,8/30/21
2021-09-03,451.980011,453.630005,451.549988,453.079987,438.005646,47170500.0,Friday,8/30/21
2021-09-07,452.709991,452.809998,450.73999,451.459991,436.439545,51671500.0,Tuesday,9/6/21
2021-09-09,450.700012,452.570007,448.720001,448.980011,434.042084,57970400.0,Thursday,9/6/21
2021-09-10,451.040009,451.48999,445.309998,445.440002,430.619904,89948200.0,Friday,9/6/21
2021-09-13,448.640015,448.920013,444.109985,446.579987,431.721924,83738600.0,Monday,9/13/21
2021-09-16,447.320007,448.359985,444.019989,447.170013,432.292297,77786700.0,Thursday,9/13/21
2021-09-17,444.920013,445.369995,441.019989,441.399994,428.081268,118425000.0,Friday,9/13/21
2021-09-20,434.880005,436.559998,428.859985,434.040009,420.94339,166445500.0,Monday,9/20/21
2021-09-23,439.850006,444.890015,439.600006,443.179993,429.807617,76396000.0,Thursday,9/20/21
2021-09-24,441.440002,444.670013,441.209991,443.910004,430.515625,62094800.0,Friday,9/20/21
2021-09-27,442.809998,444.049988,441.899994,442.640015,429.283936,61371100.0,Monday,9/27/21
2021-09-30,436.019989,436.769989,428.779999,429.140015,416.191254,140506000.0,Thursday,9/27/21
2021-10-01,430.980011,436.029999,427.230011,434.23999,421.13739,129240100.0,Friday,9/27/21
2021-10-04,433.0,433.959991,426.359985,428.640015,415.706329,128570000.0,Monday,10/4/21
2021-10-07,438.390015,441.679993,438.200012,438.660004,425.424011,72437500.0,Thursday,10/4/21
2021-10-08,439.480011,439.890015,437.190002,437.859985,424.648132,74557400.0,Friday,10/4/21
2021-10-11,437.160004,440.26001,434.619995,434.690002,421.573792,65233300.0,Monday,10/11/21
2021-10-14,439.079987,442.660004,438.579987,442.5,429.148132,70236800.0,Thursday,10/11/21
2021-10-15,444.75,446.26001,444.089996,445.869995,432.416412,66260200.0,Friday,10/11/21
2021-10-18,443.970001,447.549988,443.269989,447.190002,433.696594,62213200.0,Monday,10/18/21
2021-10-21,451.769989,453.829987,451.309998,453.589996,439.903534,41305400.0,Thursday,10/18/21
2021-10-22,453.130005,454.670013,451.049988,453.119995,439.447693,58845100.0,Friday,10/18/21
2021-10-25,454.279999,455.899994,452.390015,455.549988,441.804382,45214500.0,Monday,10/25/21
2021-10-28,455.459991,458.399994,455.450012,458.320007,444.490784,51437900.0,Thursday,10/25/21
2021-10-29,455.869995,459.559998,455.559998,459.25,445.3927,70162400.0,Friday,10/25/21
2021-11-01,460.299988,460.700012,458.200012,460.040009,446.158905,48433600.0,Monday,11/1/21
2021-11-04,465.359985,467.0,464.98999,466.910004,452.821594,52847100.0,Thursday,11/1/21
2021-11-05,469.279999,470.649994,466.920013,468.529999,454.3927,66390600.0,Friday,11/1/21
2021-11-08,469.700012,470.230011,468.200012,468.929993,454.78064,50405200.0,Monday,11/8/21
2021-11-11,465.209991,465.290009,463.75,463.769989,449.776306,34848500.0,Thursday,11/8/21
2021-11-12,465.119995,467.859985,464.109985,467.269989,453.170715,53466700.0,Friday,11/8/21
2021-11-15,468.640015,468.809998,466.230011,467.429993,453.325867,46980500.0,Monday,11/15/21
2021-11-18,469.23999,470.01001,466.339996,469.730011,455.556519,50625600.0,Thursday,11/15/21
2021-11-19,469.609985,470.940002,468.5,468.890015,454.741852,57315600.0,Friday,11/15/21
2021-11-22,470.890015,473.540009,467.350006,467.570007,453.46167,72762000.0,Monday,11/22/21
2021-11-24,466.059998,469.570007,465.190002,469.440002,455.275238,61858800.0,Wednesday,11/22/21
2021-11-26,462.339996,463.899994,457.769989,458.970001,445.121216,112669600.0,Friday,11/22/21
2021-11-29,464.070007,466.559998,461.730011,464.600006,450.581329,86268800.0,Monday,11/29/21
2021-12-02,450.730011,459.070007,450.309998,457.399994,443.598541,127637800.0,Thursday,11/29/21
2021-12-03,459.170013,460.299988,448.920013,453.420013,439.738617,137331600.0,Friday,11/29/21
2021-12-06,456.130005,460.790009,453.559998,458.790009,444.946594,98977500.0,Monday,12/6/21
2021-12-09,468.149994,469.630005,466.140015,466.350006,452.278473,61272600.0,Thursday,12/6/21
2021-12-10,469.230011,470.899994,466.51001,470.73999,456.536011,77159800.0,Friday,12/6/21
2021-12-13,470.190002,470.559998,466.269989,466.570007,452.491882,87724700.0,Monday,12/13/21
2021-12-16,472.570007,472.869995,464.799988,466.450012,452.375488,116568600.0,Thursday,12/13/21
2021-12-17,461.549988,464.73999,458.059998,459.869995,447.560883,135511600.0,Friday,12/13/21
2021-12-20,454.480011,455.399994,451.140015,454.980011,442.801849,107134800.0,Monday,12/20/21
2021-12-22,462.790009,467.809998,462.579987,467.690002,455.1716,58890200.0,Wednesday,12/20/21
2021-12-23,468.75,472.190002,468.640015,470.600006,458.003693,56439700.0,Thursday,12/20/21
2021-12-27,472.059998,477.309998,472.01001,477.26001,464.485413,56808600.0,Monday,12/27/21
2021-12-30,477.929993,479.0,475.670013,476.160004,463.414856,55329000.0,Thursday,12/27/21
2021-12-31,475.640015,476.859985,474.670013,474.959991,462.246979,65237400.0,Friday,12/27/21
2022-01-03,476.299988,477.850006,473.850006,477.709991,464.923431,72668200.0,Monday,1/3/22
2022-01-06,467.890015,470.820007,465.429993,467.940002,455.414886,86858900.0,Thursday,1/3/22
2022-01-07,467.950012,469.200012,464.649994,466.089996,453.61441,85111600.0,Friday,1/3/22
2022-01-10,462.700012,465.73999,456.600006,465.51001,453.049957,119362000.0,Monday,1/10/22
2022-01-13,472.190002,472.880005,463.440002,464.529999,452.096161,91173100.0,Thursday,1/10/22
2022-01-14,461.190002,465.089996,459.899994,464.720001,452.281067,95890900.0,Friday,1/10/22
2022-01-18,459.73999,459.959991,455.309998,456.48999,444.271362,109709100.0,Tuesday,1/17/22
2022-01-20,453.75,458.73999,444.5,446.75,434.792114,122379700.0,Thursday,1/17/22
2022-01-21,445.559998,448.059998,437.950012,437.980011,426.256836,202271200.0,Friday,1/17/22
2022-01-24,432.029999,440.380005,420.76001,439.839996,428.067017,251783900.0,Monday,1/24/22
2022-01-27,438.26001,441.589996,429.450012,431.23999,419.697266,149878300.0,Thursday,1/24/22
2022-01-28,432.679993,442.0,427.820007,441.950012,430.120575,164457400.0,Friday,1/24/22
2022-01-31,441.23999,450.279999,439.809998,449.910004,437.867493,152251400.0,Monday,1/31/22
2022-02-03,450.950012,452.970001,445.709991,446.600006,434.646088,118024400.0,Thursday,1/31/22
2022-02-04,446.350006,452.779999,443.829987,448.700012,436.689911,118454400.0,Friday,1/31/22
2022-02-07,449.51001,450.98999,445.850006,447.26001,435.288452,84472900.0,Monday,2/7/22
2022-02-10,451.339996,457.709991,447.200012,449.320007,437.293304,140103700.0,Thursday,2/7/22
2022-02-11,449.410004,451.609985,438.940002,440.459991,428.670441,153214600.0,Friday,2/7/22
2022-02-14,439.920013,441.600006,435.339996,439.019989,427.268951,123006300.0,Monday,2/14/22
2022-02-17,443.220001,446.570007,436.420013,437.059998,425.361389,102259100.0,Thursday,2/14/22
2022-02-18,437.329987,438.660004,431.820007,434.230011,422.607178,132642900.0,Friday,2/14/22
2022-02-22,431.890015,435.5,425.859985,429.570007,418.07193,124391800.0,Tuesday,2/21/22
2022-02-24,411.019989,428.76001,410.640015,428.299988,416.835876,213942900.0,Thursday,2/21/22
2022-02-25,429.609985,437.839996,427.859985,437.75,426.032928,121804500.0,Friday,2/21/22
2022-02-28,432.029999,438.200012,430.700012,436.630005,424.942932,145615000.0,Monday,2/28/22
2022-03-03,440.470001,441.109985,433.799988,435.709991,424.047577,105501700.0,Thursday,2/28/22
2022-03-04,431.75,433.369995,427.880005,432.170013,420.602356,113978200.0,Friday,2/28/22
2022-03-07,431.549988,432.299988,419.359985,419.429993,408.203339,137896600.0,Monday,3/7/22
2022-03-10,422.519989,426.429993,420.440002,425.480011,414.0914,93972700.0,Thursday,3/7/22
2022-03-11,428.119995,428.769989,419.529999,420.070007,408.826202,95636300.0,Friday,3/7/22
2022-03-14,420.890015,424.549988,415.790009,417.0,405.838379,95729200.0,Monday,3/14/22
2022-03-17,433.589996,441.070007,433.190002,441.070007,429.264099,102676900.0,Thursday,3/14/22
2022-03-18,438.0,444.859985,437.220001,444.519989,433.965729,106345500.0,Friday,3/14/22
2022-03-21,444.339996,446.459991,440.679993,444.390015,433.838867,88349800.0,Monday,3/21/22
2022-03-24,445.940002,450.5,444.76001,450.48999,439.793976,64736900.0,Thursday,3/21/22
2022-03-25,451.160004,452.980011,448.429993,452.690002,441.941742,77101300.0,Friday,3/21/22
2022-03-28,452.059998,455.910004,450.059998,455.910004,445.085358,68529800.0,Monday,3/28/22
2022-03-31,457.890015,458.76001,451.160004,451.640015,440.916718,121699900.0,Thursday,3/28/22
2022-04-01,453.309998,453.459991,449.140015,452.920013,442.166351,89048800.0,Friday,3/28/22
2022-04-04,453.130005,456.910004,452.26001,456.799988,445.954193,59601000.0,Monday,4/4/22
2022-04-07,445.589996,450.690002,443.529999,448.769989,438.114838,78097200.0,Thursday,4/4/22
2022-04-08,447.970001,450.630005,445.940002,447.570007,436.943329,79272700.0,Friday,4/4/22
2022-04-11,444.109985,445.0,439.390015,439.920013,429.474976,89770500.0,Monday,4/11/22
2022-04-13,438.029999,444.109985,437.839996,443.309998,432.784454,74070400.0,Wednesday,4/11/22
2022-04-14,443.549988,444.730011,437.679993,437.790009,427.395508,97869500.0,Thursday,4/11/22
2022-04-18,436.809998,439.75,435.609985,437.970001,427.571289,66002500.0,Monday,4/18/22
2022-04-21,448.540009,450.01001,437.100006,438.059998,427.659149,85417300.0,Thursday,4/18/22
2022-04-22,436.910004,438.079987,425.440002,426.040009,415.9245,132471800.0,Friday,4/18/22
2022-04-25,423.670013,428.690002,418.839996,428.51001,418.335938,119647700.0,Monday,4/25/22
2022-04-28,422.290009,429.640015,417.600006,427.809998,417.652466,105449100.0,Thursday,4/25/22
2022-04-29,423.589996,425.869995,411.209991,412.0,402.217896,145491100.0,Friday,4/25/22
2022-05-02,412.070007,415.920013,405.019989,414.480011,404.639008,158312500.0,Monday,5/2/22
2022-05-05,424.549988,425.0,409.440002,413.809998,403.984894,172929100.0,Thursday,5/2/22
2022-05-06,411.100006,414.799988,405.730011,411.339996,401.573547,151770800.0,Friday,5/2/22
2022-05-09,405.100006,406.410004,396.5,398.170013,388.716248,155586100.0,Monday,5/9/22
2022-05-12,389.369995,395.799988,385.149994,392.339996,383.024628,125090800.0,Thursday,5/9/22
2022-05-13,396.709991,403.179993,395.609985,401.720001,392.181976,104174400.0,Friday,5/9/22
2022-05-16,399.980011,403.970001,397.600006,400.089996,390.590637,78622400.0,Monday,5/16/22
2022-05-19,388.619995,394.140015,387.109985,389.459991,380.213043,98510700.0,Thursday,5/16/22
2022-05-20,393.25,397.029999,380.540009,389.630005,380.378998,131432200.0,Friday,5/16/22
2022-05-23,392.829987,397.730011,390.380005,396.920013,387.495941,76414900.0,Monday,5/23/22
2022-05-26,398.670013,407.040009,398.450012,405.309998,395.686707,82168300.0,Thursday,5/23/22
2022-05-27,407.910004,415.380005,407.700012,415.26001,405.400482,84768700.0,Friday,5/23/22
2022-05-31,413.549988,416.459991,410.029999,412.929993,403.125763,95937000.0,Tuesday,5/30/22
2022-06-02,409.420013,417.440002,407.040009,417.390015,407.479919,79609600.0,Thursday,5/30/22
