PrecedingWeekToFollowingWeek,PrecedingWeekThursdayDate,PrecedingWeekThursdayOpen,PrecedingWeekThursdayHigh,PrecedingWeekThursdayLow,PrecedingWeekThursdayClose,PrecedingWeekThursdayVolume,PrecedingWeekThursdayDayOfTheWeek,PrecedingWeekFridayDate,PrecedingWeekFridayOpen,PrecedingWeekFridayHigh,PrecedingWeekFridayLow,PrecedingWeekFridayClose,PrecedingWeekFridayVolume,PrecedingWeekFridayDayOfTheWeek,PrecedingWeekFridayVolumeToPrecedingWeekThursdayVolumeRatio,FollowingWeekMondayDate,FollowingWeekMondayOpen,FollowingWeekMondayHigh,FollowingWeekMondayLow,FollowingWeekMondayClose,FollowingWeekMondayVolume,FollowingWeekMondayDayOfTheWeek,didFridayCloseHigherThanThursdayClose,FridayCloseComparedToThursdayCloseChangeInPercent,wasFridayIntradayPositive,FridayIntradayChangeInPercent,WasMondayOpenHigherThanFridayClose,MondayOpenComparedToFridayCloseChangeInPercent,MondayOpenToFridayCloseRatio,WasMondayCloseHigherThanFridayClose,MondayCloseComparedToFridayCloseChangeInPercent,fridayWasATripleWitchDay,NFPDayOrNot,NFPOutcome,CSIOutcome,CSIActualMinusExpected,CSIDayOrNot,wasItFOMCWeek,FOMCMeetingDate,FOMCAction,FOMCActualVSExpected,FOMCActionSpecial
2/16/15 to 2/23/15,2/19/15,209.410004,210.419998,209.240005,209.979996,91462500,Thursday,2/20/15,209.479996,211.330002,208.729996,211.240005,140896400,Friday,1.540482711,2/23/15,210.940002,211.210007,210.479996,211.210007,74411100,Monday,1,0.6000614458531548,1,0.8401799854913098,0,-0.142019974,0.9985798,0,-0.014200909,0,0,Baseline,,,0,0,,,,
2/23/15 to 3/2/15,2/26/15,211.520004,211.710007,210.649994,211.380005,72697900,Thursday,2/27/15,211.259995,211.580002,210.600006,210.660004,108076000,Friday,1.486645419,3/2/15,210.779999,212.059998,210.720001,211.990005,87491400,Monday,0,-0.340619256,0,-0.284005971,1,0.056961453,1.000569615,1,0.6313495560362802,0,0,Baseline,Baseline,1.4000000000000057,1,0,,,,
3/2/15 to 3/9/15,3/5/15,210.619995,210.800003,209.850006,210.460007,76873000,Thursday,3/6/15,209.419998,209.940002,207.100006,207.5,188128000,Friday,2.447257164,3/9/15,207.740005,208.789993,207.550003,208.360001,89818900,Monday,0,-1.406446309,0,-0.916816932,1,0.1156650602409621,1.001156651,1,0.4144583132530173,0,1,Baseline,,,0,0,,,,
3/9/15 to 3/16/15,3/12/15,205.259995,207.179993,205.199997,207.100006,93993500,Thursday,3/13/15,206.770004,207.929993,204.580002,205.830002,162410900,Friday,1.727895014,3/16/15,206.710007,208.690002,205.860001,208.580002,136099200,Monday,0,-0.613232237,0,-0.454612362,1,0.4275397130880768,1.004275397,1,1.336054012184288,0,0,Baseline,Baseline,-4.3,1,0,,,,
3/16/15 to 3/23/15,3/19/15,209.960007,210.470001,209.029999,209.5,117917300,Thursday,3/20/15,209.710007,211.020004,209.490005,210.410004,177715100,Friday,1.507116428,3/23/15,210.419998,211.110001,210,210,71784500,Monday,1,0.4343694510739792,1,0.3337928456604344,1,0.004749774,1.000047498,0,-0.194859556,1,0,Baseline,,,0,1,3/18/15,Pause,Match,
3/23/15 to 3/30/15,3/26/15,204.960007,206.369995,204.119995,205.270004,153067200,Thursday,3/27/15,205.130005,205.949997,204.899994,205.740005,118939000,Friday,0.777037798,3/30/15,206.979996,208.610001,206.960007,208.25,96180400,Monday,1,0.2289672094516042,1,0.2973723907431218,1,0.6026980508725095,1.006026981,1,1.2199839306896116,0,0,Baseline,Baseline,1,1,0,,,,
4/6/15 to 4/13/15,4/9/15,207.779999,209.179993,207.190002,208.899994,85548900,Thursday,4/10/15,209.199997,210.089996,208.960007,210.039993,72722900,Friday,0.850074051,4/13/15,209.869995,210.630005,209.029999,209.089996,74436600,Monday,1,0.5457151903987213,1,0.4015277304234442,0,-0.080936015,0.99919064,0,-0.452293388,0,0,Baseline,,,0,0,,,,
4/13/15 to 4/20/15,4/16/15,210.029999,210.979996,209.789993,210.369995,68934900,Thursday,4/17/15,208.940002,209.229996,207.009995,207.949997,191113200,Friday,2.772372195,4/20/15,209.059998,210.25,208.960007,209.850006,92189500,Monday,0,-1.150353215,0,-0.473822624,1,0.5337826477583508,1.005337826,1,0.9136855145037638,0,0,Baseline,Baseline,1.9000000000000057,1,0,,,,
4/20/15 to 4/27/15,4/23/15,210.149994,211.940002,210.009995,211.160004,102585900,Thursday,4/24/15,211.660004,211.970001,211.110001,211.649994,61327400,Friday,0.597815099,4/27/15,212.330002,212.479996,210.539993,210.770004,79358100,Monday,1,0.2320467847689593,0,-0.004729283,1,0.3212889294955591,1.003212889,0,-0.415776057,0,0,Baseline,,,0,0,,,,
4/27/15 to 5/4/15,4/30/15,209.880005,210.350006,207.619995,208.460007,161304900,Thursday,5/1/15,209.399994,210.770004,209.279999,210.720001,103399700,Friday,0.641020205,5/4/15,211.229996,212.020004,211.100006,211.320007,70927200,Monday,1,1.084137927712919,1,0.6303758537834552,1,0.2420249608863676,1.00242025,1,0.2847408870314155,0,0,Baseline,Baseline,-0.1,1,1,4/29/15,Pause,Match,
5/4/15 to 5/11/15,5/7/15,207.919998,209.380005,207.520004,208.869995,88244900,Thursday,5/8/15,210.880005,211.860001,210.779999,211.619995,155877300,Friday,1.766417096,5/11/15,211.570007,211.889999,210.520004,210.610001,75708100,Monday,1,1.316608448235947,1,0.3509057200562839,0,-0.023621586,0.999763784,0,-0.477267755,0,1,Baseline,,,0,0,,,,
5/11/15 to 5/18/15,5/14/15,211.240005,212.320007,210.910004,212.210007,95934000,Thursday,5/15/15,212.440002,212.610001,211.860001,212.440002,76510100,Friday,0.797528509,5/18/15,212.240005,213.399994,212.160004,213.100006,74549700,Monday,1,0.1083808455837817,0,0,0,-0.094142816,0.999058572,1,0.3106778355236576,0,0,Baseline,Shock,-7.4,1,0,,,,
5/25/15 to 6/1/15,5/28/15,212.330002,212.589996,211.630005,212.460007,74974600,Thursday,5/29/15,212.380005,212.429993,210.820007,211.139999,124919600,Friday,1.666158939,6/1/15,211.940002,212.339996,210.619995,211.570007,93338800,Monday,0,-0.621297165,0,-0.583861932,1,0.3788969422132108,1.003788969,1,0.2036601316835353,0,0,Baseline,Baseline,0.7999999999999972,1,0,,,,
6/1/15 to 6/8/15,6/4/15,211.070007,211.860001,209.75,210.130005,151882800,Thursday,6/5/15,209.949997,210.580002,208.979996,209.770004,121704700,Friday,0.801306665,6/8/15,209.639999,209.820007,208.389999,208.479996,89063300,Monday,0,-0.171322986,0,-0.085731366,0,-0.061975019,0.99938025,0,-0.614963043,0,1,Baseline,,,0,0,,,,
6/8/15 to 6/15/15,6/11/15,211.479996,212.089996,211.199997,211.630005,73876400,Thursday,6/12/15,210.639999,211.479996,209.679993,210.009995,135382400,Friday,1.83255275,6/15/15,208.639999,209.449997,207.789993,209.110001,124384200,Monday,0,-0.765491642,0,-0.299090393,0,-0.652347999,0.99347652,0,-0.428548175,0,0,Baseline,Baseline,3.0999999999999943,1,0,,,,
6/15/15 to 6/22/15,6/18/15,211.309998,213.339996,210.630005,212.779999,165867900,Thursday,6/19/15,211.460007,211.550003,210.360001,210.809998,130478700,Friday,0.786642262,6/22/15,211.910004,212.589996,211.639999,211.889999,70696000,Monday,0,-0.925839369,0,-0.307390986,1,0.5217997298211535,1.005217997,1,0.512310142,1,0,Baseline,,,0,1,6/17/15,Pause,Match,
6/22/15 to 6/29/15,6/25/15,211.100006,211.25,209.770004,209.860001,97107400,Thursday,6/26/15,210.289993,210.580002,209.160004,209.820007,104174800,Friday,1.072779211,6/29/15,208.050003,209.830002,205.330002,205.419998,202621300,Monday,0,-0.019057467,0,-0.22349423,0,-0.84358209,0.991564179,0,-2.097039774,0,0,Baseline,Baseline,1.5,1,0,,,,
7/6/15 to 7/13/15,7/9/15,207.039993,207.350006,204.770004,204.899994,144113100,Thursday,7/10/15,207.289993,207.979996,204.949997,207.479996,129456900,Friday,0.89830071,7/13/15,208.990005,209.899994,208.940002,209.770004,106069400,Monday,1,1.259151818227973,1,0.091660479,1,0.7277853427373291,1.007277853,1,1.1037247176349474,0,0,Baseline,,,0,0,,,,
7/13/15 to 7/20/15,7/16/15,211.869995,212.300003,211.580002,212.300003,106683300,Thursday,7/17/15,212.289993,212.550003,211.800003,212.479996,89030000,Friday,0.834526116,7/20/15,212.75,213.179993,212.210007,212.589996,70446800,Monday,1,0.084782382,1,0.089501628,1,0.1270726680548319,1.001270727,1,0.051769579,0,0,Baseline,Baseline,-2.8,1,0,,,,
7/20/15 to 7/27/15,7/23/15,211.529999,211.649994,209.75,210.179993,90509100,Thursday,7/24/15,210.300003,210.369995,207.600006,208,117755000,Friday,1.301029399,7/27/15,206.940002,207.550003,206.259995,206.789993,132361100,Monday,0,-1.037202908,0,-1.093677112,0,-0.509614423,0.994903856,0,-0.581734135,0,0,Baseline,,,0,0,,,,
7/27/15 to 8/3/15,7/30/15,210.160004,211.020004,209.419998,210.820007,91304400,Thursday,7/31/15,211.419998,211.449997,210.160004,210.5,103266900,Friday,1.131017782,8/3/15,210.460007,210.529999,208.649994,209.789993,113965700,Monday,0,-0.151791571,0,-0.435151835,0,-0.01899905,0.99981001,0,-0.337295487,0,0,Baseline,Baseline,-0.9,1,1,7/29/15,Pause,Match,
8/3/15 to 8/10/15,8/6/15,210.289993,210.419998,207.649994,208.350006,116030800,Thursday,8/7/15,208.160004,208.339996,206.869995,207.949997,117858000,Friday,1.015747543,8/10/15,209.279999,210.669998,209.279999,210.570007,80270700,Monday,0,-0.191988955,0,-0.100887296,1,0.6395777923478438,1.006395778,1,1.2599230766038472,0,1,Baseline,,,0,0,,,,
8/10/15 to 8/17/15,8/13/15,208.729996,209.550003,208.009995,208.660004,89383300,Thursday,8/14/15,208.429993,209.509995,208.259995,209.419998,72786500,Friday,0.814318782,8/17/15,208.710007,210.589996,208.160004,210.589996,79072600,Monday,1,0.3642260066284701,1,0.474982024,0,-0.339027317,0.996609727,1,0.5586849446918727,0,0,Baseline,Baseline,-0.6,1,0,,,,
8/17/15 to 8/24/15,8/20/15,206.509995,208.289993,203.899994,203.970001,194327900,Thursday,8/21/15,201.729996,203.940002,197.520004,197.830002,346588500,Friday,1.783524136,8/24/15,187.490005,197.479996,182.399994,189.5,507244300,Monday,0,-3.0102461,0,-1.933274217,0,-5.226708232,0.947732918,0,-4.210686911,0,0,Baseline,,,0,0,,,,
8/24/15 to 8/31/15,8/27/15,197.020004,199.419998,195.210007,199.270004,274143900,Thursday,8/28/15,198.5,199.839996,197.919998,199.279999,160414400,Friday,0.585146706,8/31/15,198.110001,199.130005,197.009995,197.669998,163298800,Monday,1,0.005015808,1,0.3929465994962235,0,-0.587112608,0.994128874,0,-0.807908976,0,0,Baseline,Baseline,-1.1,1,0,,,,
9/7/15 to 9/14/15,9/10/15,194.559998,197.220001,194.25,195.850006,158611100,Thursday,9/11/15,195.380005,196.820007,194.529999,196.740005,119691200,Friday,0.754620578,9/14/15,196.949997,197.009995,195.429993,196.009995,79452000,Monday,1,0.4544288857463649,1,0.6960794171337978,1,0.1067357907203467,1.001067358,0,-0.371053157,0,0,Baseline,Shock,-5.5,1,0,,,,
9/14/15 to 9/21/15,9/17/15,200.020004,202.889999,199.279999,199.729996,276046600,Thursday,9/18/15,195.710007,198.679993,194.960007,195.449997,223657500,Friday,0.810216463,9/21/15,196.440002,197.679993,195.210007,196.460007,105726200,Monday,0,-2.142892448,0,-0.132854729,1,0.5065259734948968,1.00506526,1,0.5167613279625654,1,0,Baseline,,,0,1,9/17/15,Pause,Match,
9/21/15 to 9/28/15,9/24/15,192.149994,193.449997,190.559998,192.899994,159378800,Thursday,9/25/15,194.639999,195,191.809998,192.850006,155054800,Friday,0.972869666,9/28/15,191.779999,191.910004,187.639999,188.009995,178515900,Monday,0,-0.025913946,0,-0.919642935,0,-0.554838977,0.99445161,0,-2.509728208,0,0,Baseline,Baseline,0.5,1,0,,,,
9/28/15 to 10/5/15,10/1/15,192.080002,192.490005,189.820007,192.130005,131079000,Thursday,10/2/15,189.770004,195.029999,189.119995,195,211003300,Friday,1.609741454,10/5/15,196.460007,198.740005,196.330002,198.470001,126320800,Monday,1,1.4937776116749637,1,2.755965584529365,1,0.7487215384615334,1.007487215,1,1.7794876923076903,0,1,Baseline,,,0,0,,,,
10/5/15 to 10/12/15,10/8/15,198.949997,201.550003,198.589996,201.210007,153055200,Thursday,10/9/15,201.380005,201.899994,200.580002,201.330002,107069200,Friday,0.699546307,10/12/15,201.419998,201.759995,200.910004,201.520004,56395600,Monday,1,0.059636696,0,-0.024830171,1,0.04470074,1.000447007,1,0.094373416,0,0,Baseline,,,0,0,,,,
10/12/15 to 10/19/15,10/15/15,200.080002,202.360001,199.639999,202.350006,134142200,Thursday,10/16/15,202.830002,203.289993,201.919998,203.270004,114580100,Friday,0.854168934,10/19/15,202.5,203.369995,202.130005,203.369995,76523900,Monday,1,0.4546567693207741,1,0.216931418,0,-0.378808474,0.996211915,1,0.049191223,0,0,Baseline,Baseline,3.0999999999999943,1,0,,,,
10/19/15 to 10/26/15,10/22/15,202.979996,205.509995,201.850006,205.259995,174911700,Thursday,10/23/15,207.25,207.949997,206.300003,207.509995,144442300,Friday,0.825801247,10/26/15,207.300003,207.369995,206.559998,207,69033000,Monday,1,1.096170737020626,1,0.1254499396863708,0,-0.101196089,0.998988039,0,-0.245768885,0,0,Baseline,,,0,0,,,,
10/26/15 to 11/2/15,10/29/15,208.350006,209.270004,208.210007,208.830002,90525500,Thursday,10/30/15,209.059998,209.440002,207.740005,207.929993,131076900,Friday,1.447955548,11/2/15,208.320007,210.619995,208.169998,210.389999,86270800,Monday,0,-0.430976867,0,-0.540517082,1,0.1875698615543203,1.001875699,1,1.1830933885521715,0,0,Baseline,Baseline,-2.5,1,1,10/28/15,Pause,Match,
11/2/15 to 11/9/15,11/5/15,210.429993,210.979996,209.089996,210.149994,78408700,Thursday,11/6/15,209.740005,210.320007,208.460007,210.039993,110471500,Friday,1.408918908,11/9/15,209.309998,209.490005,206.949997,208.080002,131008700,Monday,0,-0.052344041,1,0.1430285080807608,0,-0.347550478,0.996524495,0,-0.933151336,0,1,Baseline,,,0,0,,,,
11/9/15 to 11/16/15,11/12/15,206.5,207.059998,204.820007,204.839996,121315200,Thursday,11/13/15,204.350006,204.669998,202.440002,202.539993,153577100,Friday,1.265934524,11/16/15,202.320007,205.690002,202.179993,205.619995,117645200,Monday,0,-1.122829059,0,-0.885741594,0,-0.108613611,0.998913864,1,1.520688311665923,0,0,Baseline,Baseline,1.5999999999999943,1,0,,,,
11/16/15 to 11/23/15,11/19/15,208.589996,209.050003,208.199997,208.550003,88220500,Thursday,11/20/15,209.449997,210.119995,208.860001,209.309998,94011500,Friday,1.065642339,11/23/15,209.380005,209.979996,208.520004,209.070007,64931200,Monday,1,0.3644185994089885,0,-0.066841252,1,0.033446563,1.000334466,0,-0.114658164,0,0,Baseline,,,0,0,,,,
11/30/15 to 12/7/15,12/3/15,208.830002,209.149994,204.75,205.610001,166224200,Thursday,12/4/15,205.610001,209.970001,205.610001,209.619995,192913900,Friday,1.160564467,12/7/15,209.229996,209.729996,207.199997,208.350006,102027100,Monday,1,1.950291318757388,1,1.950291318757388,0,-0.186050477,0.998139495,0,-0.605852986,0,1,Baseline,,,0,0,,,,
12/7/15 to 12/14/15,12/10/15,205.419998,207.429993,205.139999,205.869995,116128900,Thursday,12/11/15,203.350006,204.139999,201.509995,201.880005,211173300,Friday,1.818438821,12/14/15,202.070007,203.050003,199.949997,202.899994,182385200,Monday,0,-1.938111477,0,-0.722892037,1,0.094116304,1.000941163,1,0.5052451826519329,0,0,Baseline,Baseline,-0.2,1,0,,,,
12/14/15 to 12/21/15,12/17/15,208.399994,208.479996,204.839996,204.860001,173092500,Thursday,12/18/15,202.770004,202.929993,199.830002,200.020004,251393500,Friday,1.452365065,12/21/15,201.410004,201.880005,200.089996,201.669998,99094300,Monday,0,-2.362587609,0,-1.356216376,1,0.6949304930520781,1.006949305,1,0.824914492,1,0,Baseline,,,0,1,12/16/15,Hike,Match,
1/4/16 to 1/11/16,1/7/16,195.330002,197.440002,193.589996,194.050003,213436100,Thursday,1/8/16,195.190002,195.850006,191.580002,191.919998,209817200,Friday,0.983044574,1/11/16,193.009995,193.410004,189.820007,192.110001,187941300,Monday,0,-1.097657803,0,-1.675292774,1,0.5679434198410168,1.005679434,1,0.099001147,0,1,Baseline,,,0,0,,,,
1/18/16 to 1/25/16,1/21/16,186.210007,188.869995,184.639999,186.690002,195772900,Thursday,1/22/16,189.779999,190.759995,188.880005,190.520004,168319600,Friday,0.859769662,1/25/16,189.919998,190.149994,187.410004,187.639999,130371700,Monday,1,2.0515303224433024,1,0.3899278132043811,0,-0.314930709,0.996850693,0,-1.511654913,0,0,Baseline,,,0,0,,,,
1/25/16 to 2/1/16,1/28/16,189.960007,190.199997,187.160004,189.110001,143798800,Thursday,1/29/16,190.020004,193.880005,189.880005,193.720001,210529300,Friday,1.464054637,2/1/16,192.529999,194.580002,191.839996,193.649994,136061600,Monday,1,2.437734638899391,1,1.9471618367085164,0,-0.614289693,0.993857103,0,-0.036138241,0,0,Baseline,Baseline,-1,1,1,1/27/16,Pause,Match,
2/1/16 to 2/8/16,2/4/16,190.710007,192.75,189.960007,191.600006,139531800,Thursday,2/5/16,190.990005,191.669998,187.199997,187.949997,180788300,Friday,1.295678118,2/8/16,185.770004,186.119995,182.800003,185.419998,191526700,Monday,0,-1.905015076,0,-1.591710519,0,-1.159879242,0.988401208,0,-1.346102176,0,1,Baseline,,,0,0,,,,
2/15/16 to 2/22/16,2/18/16,193.199997,193.270004,191.720001,192.089996,102343000,Thursday,2/19/16,191.169998,192.179993,190.449997,192,114793000,Friday,1.121649746,2/22/16,193.869995,194.949997,193.789993,194.779999,103640300,Monday,0,-0.046850956,1,0.4341695918205782,1,0.9739557291666608,1.009739557,1,1.4479161458333354,0,0,Baseline,,,0,0,,,,
2/22/16 to 2/29/16,2/25/16,193.729996,195.550003,192.830002,195.539993,110728300,Thursday,2/26/16,196.570007,196.679993,194.899994,195.089996,129833700,Friday,1.172543063,2/29/16,195.110001,196.229996,193.330002,193.559998,125918100,Monday,0,-0.230130416,0,-0.752918018,1,0.010254242,1.000102542,0,-0.784252412,0,0,Baseline,Baseline,0.7000000000000028,1,0,,,,
2/29/16 to 3/7/16,3/3/16,198.789993,199.800003,198.110001,199.779999,95172200,Thursday,3/4/16,200.009995,201.350006,199.029999,200.429993,129293600,Friday,1.358522762,3/7/16,199.339996,201.070007,199.25,200.589996,100219000,Monday,1,0.3253548920079794,1,0.2099885058244177,0,-0.543829286,0.994561707,1,0.079829869,0,1,Baseline,,,0,0,,,,
3/7/16 to 3/14/16,3/10/16,199.960007,201.070007,197.380005,199.539993,156838700,Thursday,3/11/16,201.259995,202.809998,199.520004,202.759995,137964500,Friday,0.879658528,3/14/16,202.160004,203.039993,201.770004,202.5,73612000,Monday,1,1.6137125954494715,1,0.7453045996547898,0,-0.295911923,0.997040881,0,-0.128227957,0,0,Baseline,,,0,0,,,,
3/14/16 to 3/21/16,3/17/16,203.240005,205.229996,202.770004,204.630005,134278500,Thursday,3/18/16,204.169998,204.779999,203.800003,204.380005,138372400,Friday,1.030488127,3/21/16,204.070007,204.940002,203.800003,204.669998,72926700,Monday,0,-0.122171722,1,0.1028588931073108,0,-0.151677264,0.998483227,1,0.1418891246235077,1,0,Baseline,Baseline,-2.2,1,1,3/16/16,Pause,Match,
3/28/16 to 4/4/16,3/31/16,205.910004,206.410004,205.330002,205.520004,94584100,Thursday,4/1/16,204.350006,207.139999,203.979996,206.919998,114423500,Friday,1.209754071,4/4/16,206.830002,207.070007,205.889999,206.25,63497000,Monday,1,0.6811959773998411,1,1.2576422434751409,0,-0.043493138,0.999565069,0,-0.323795673,0,1,Baseline,Baseline,0.5,1,0,,,,
4/4/16 to 4/11/16,4/7/16,205.139999,205.559998,203.089996,203.949997,113859000,Thursday,4/8/16,205.339996,205.850006,203.869995,204.5,95040600,Friday,0.834721893,4/11/16,205.25,206.070007,203.910004,204.020004,83757500,Monday,1,0.2696754146066517,0,-0.409075687,1,0.3667481662591687,1.003667482,0,-0.23471687,0,0,Baseline,,,0,0,,,,
4/11/16 to 4/18/16,4/14/16,208.070007,208.600006,207.600006,208.009995,65212900,Thursday,4/15/16,208.009995,208.169998,207.399994,207.779999,75761600,Friday,1.161757873,4/18/16,207.779999,209.279999,207,209.240005,82531000,Monday,0,-0.110569687,0,-0.110569687,0,0,1,1,0.7026691726954878,0,0,Baseline,Baseline,-2.3,1,0,,,,
4/18/16 to 4/25/16,4/21/16,210.119995,210.25,208.649994,208.970001,85695000,Thursday,4/22/16,208.550003,209.289993,207.910004,208.970001,99251700,Friday,1.158197094,4/25/16,208.259995,208.660004,207.539993,208.610001,66166500,Monday,0,0,1,0.2013895919243849,0,-0.339764558,0.996602354,0,-0.172273531,0,0,Baseline,,,0,0,,,,
4/25/16 to 5/2/16,4/28/16,208.460007,209.759995,206.960007,207.449997,97216200,Thursday,4/29/16,206.720001,207.130005,205.029999,206.330002,142424100,Friday,1.465024348,5/2/16,206.919998,208.179993,206.410004,207.970001,62188000,Monday,0,-0.539886727,0,-0.188660506,1,0.2859477508268453,1.002859478,1,0.7948427199646848,0,0,Baseline,Baseline,-1,1,1,4/27/16,Pause,Match,
5/2/16 to 5/9/16,5/5/16,205.559998,205.979996,204.470001,204.970001,67619200,Thursday,5/6/16,204.059998,205.770004,203.880005,205.720001,89315000,Friday,1.320852657,5/9/16,205.570007,206.399994,205.360001,205.889999,74374900,Monday,1,0.3659072041474011,1,0.813487708,0,-0.072911724,0.999270883,1,0.082635621,0,1,Baseline,,,0,0,,,,
5/9/16 to 5/16/16,5/12/16,207.289993,207.490005,205.369995,206.559998,89586300,Thursday,5/13/16,206.210007,206.860001,204.380005,204.759995,96474600,Friday,1.076890105,5/16/16,204.960007,207.339996,204.889999,206.779999,77486800,Monday,0,-0.871418967,0,-0.70317247,1,0.09768119,1.000976812,1,0.9865227824409744,0,0,Baseline,Upbeat,5.799999999999997,1,0,,,,
5/16/16 to 5/23/16,5/19/16,204.059998,204.539993,202.779999,204.199997,115430500,Thursday,5/20/16,204.919998,206.100006,204.860001,205.490005,104990400,Friday,0.9095551,5/23/16,205.509995,205.839996,204.990005,205.210007,58682600,Monday,1,0.6317375215240577,1,0.2781607483716664,1,0.009727967,1.00009728,0,-0.136258695,0,0,Baseline,,,0,0,,,,
5/30/16 to 6/6/16,6/2/16,209.800003,210.929993,209.240005,210.910004,63044700,Thursday,6/3/16,210.25,210.690002,208.860001,210.279999,101757100,Friday,1.614046859,6/6/16,210.699997,211.770004,210.509995,211.350006,64887000,Monday,0,-0.298707974,1,0.014268252,1,0.1997327382524823,1.001997327,1,0.5088486803730695,0,1,Baseline,,,0,0,,,,
6/6/16 to 6/13/16,6/9/16,211.509995,212.220001,211.190002,212.080002,73786900,Thursday,6/10/16,210.460007,210.860001,209.429993,210.070007,113829200,Friday,1.542674919,6/13/16,209.360001,210.369995,208.350006,208.449997,117751200,Monday,0,-0.947753197,0,-0.185308366,0,-0.337985422,0.996620146,0,-0.771176249,0,0,Baseline,Baseline,0.2999999999999971,1,0,,,,
6/13/16 to 6/20/16,6/16/16,207.75,208.570007,205.589996,208.369995,149533100,Thursday,6/17/16,207.169998,207.199997,205.75,206.520004,117055700,Friday,0.782807954,6/20/16,208.820007,209.610001,207.75,207.850006,82789600,Monday,0,-0.887839442,0,-0.313749098,1,1.113695020071762,1.01113695,1,0.6440063791592835,1,0,Baseline,,,0,1,6/15/16,Pause,Match,
6/20/16 to 6/27/16,6/23/16,209.809998,210.869995,209.270004,210.809998,102731400,Thursday,6/24/16,203.630005,210.850006,202.720001,203.240005,333444400,Friday,3.245788532,6/27/16,201.589996,201.600006,198.649994,199.600006,230775800,Monday,0,-3.590907961,0,-0.191523838,0,-0.81185247,0.991881475,0,-1.79098549,0,0,Baseline,Baseline,-0.5,1,0,,,,
